golf_australia_url,golf_australia_name,golf_australia_course_info,course_id,holes
https://www.golf.org.au/isps-handa-australian-open/,ISPS HANDA Australian Open,0 hole,N/A,0
https://www.golf.org.au/red-rocks-golf-club/,Red Rocks Golf Club (VIC),"Golf Course ID: 31710,  9 hole",31710,9
https://www.golf.org.au/green-head-golf-club/,Green Head Golf Club (WA),"Golf Course ID: 65306,  18 hole",65306,18
https://www.golf.org.au/bulimba-golf-course/,Bulimba Golf Course,"Golf Course ID: 40120,  0 hole",40120,0
https://www.golf.org.au/bicheno-golf-club-tas/,Bicheno Golf Club (TAS),"Golf Course ID: 76302,  9 hole",76302,9
https://www.golf.org.au/beaufort-golf-club-/,Beaufort Golf Club,"Golf Course ID: 30406,  18 hole",30406,18
https://www.golf.org.au/ballarat-golf-club-/,Ballarat Golf Club (VIC),"Golf Course ID: 30405,  18 hole",30405,18
https://www.golf.org.au/ballan-golf-club-/,Ballan Golf Club,"Golf Course ID: 30404,  18 hole",30404,18
https://www.golf.org.au/dunsborough-lakes-golf-club/,Dunsborough Lakes Golf Club,"Golf Course ID: 64013,  18 hole",64013,18
https://www.golf.org.au/sandy-gallop-golf-club-/,Sandy Gallop Golf Club (QLD),"Golf Course ID: 40810,  18 hole",40810,18
https://www.golf.org.au/south-lakes-golf-club/,South Lakes Golf Club (SA),"Golf Course ID: 51114,  18 hole",51114,18
https://www.golf.org.au/stansbury-golf-club/,Stansbury Golf Club (SA),"Golf Course ID: 51311,  9 hole",51311,9
https://www.golf.org.au/whittlesea-golf-club-/,Whittlesea Golf Club (VIC),"Golf Course ID: 30140,  18 hole",30140,18
https://www.golf.org.au/merbein-golf-club-/,Merbein Golf Club (VIC),"Golf Course ID: 31303,  18 hole",31303,18
https://www.golf.org.au/merewether-golf-club-/,Merewether Golf Club (NSW),"Golf Course ID: 21806,  18 hole",21806,18
https://www.golf.org.au/merredin-golf-club-/,Merredin Golf Club (WA),"Golf Course ID: 65503,  18 hole",65503,18
https://www.golf.org.au/merriwagga-golf-club-/,Merriwagga Golf Club (NSW),"Golf Course ID: 22511,  9 hole",22511,9
https://www.golf.org.au/meredith-golf-club/,Meredith Golf Club (VIC),"Golf Course ID: 30414,  18 hole",30414,18
https://www.golf.org.au/merino-golf-club/,Merino Golf Club (VIC),"Golf Course ID: 31809,  9 hole",31809,9
https://www.golf.org.au/merriwa-golf-club-/,Merriwa Golf Club (NSW),"Golf Course ID: 21109,  9 hole",21109,9
https://www.golf.org.au/massey-park-golf-club/,Massey Park Golf Club (NSW),"Golf Course ID: 20218,  18 hole",20218,18
https://www.golf.org.au/malahide-golf-club-/,Malahide Golf Club (TAS),"Golf Course ID: 76326,  9 hole",76326,9
https://www.golf.org.au/hawkesbury-river-golf-club/,Hawkesbury River Golf Club (NSW),"Golf Course ID: 20323,  18 hole",20323,18
https://www.golf.org.au/blue-lake-golf/,Blue Lake Golf Club (SA),"Golf Course ID: 51002,  18 hole",51002,18
https://www.golf.org.au/the-springs-club/,The Springs Club,"Golf Course ID: 61001,  9 hole",61001,9
https://www.golf.org.au/neangar-park-golf-club-/,Neangar Park Golf Club (VIC),"Golf Course ID: 30519,  18 hole",30519,18
https://www.golf.org.au/talbot-golf-club-/,Talbot Golf Club (VIC),"Golf Course ID: 30420,  18 hole",30420,18
https://www.golf.org.au/gracemere-lake-golf-club/,Gracemere Lake Golf Club (QLD),"Golf Course ID: 40310,  9 hole",40310,9
https://www.golf.org.au/dartmoor-golf-club-/,Dartmoor Golf Club (VIC),"Golf Course ID: 31804,  9 hole",31804,9
https://www.golf.org.au/mount-barker-golf-club/,Mount Barker Golf Club (WA),"Golf Course ID: 66907,  18 hole",66907,18
https://www.golf.org.au/the-metropolitan-golf-club-/,The Metropolitan Golf Club (VIC),"Golf Course ID: 30125,  18 hole",30125,18
https://www.golf.org.au/mortlake-golf-club-/,Mortlake Golf Club,"Golf Course ID: 30712,  9 hole",30712,9
https://www.golf.org.au/esperance/,Esperance Golf Club (WA),"Golf Course ID: 65702,  18 hole",65702,18
https://www.golf.org.au/bothwell-golf-club-/,Bothwell Golf Club (TAS),"Golf Course ID: 76203,  18 hole",76203,18
https://www.golf.org.au/wirrabara-golf-club/,Wirrabara Golf Club,"Golf Course ID: 50727,  18 hole",50727,18
https://www.golf.org.au/robe-golf-club/,Robe Golf Club (SA),"Golf Course ID: 51013,  18 hole",51013,18
https://www.golf.org.au/maylands-peninsula-golf-course-/,Maylands GC,"Golf Course ID: 61014,  0 hole",61014,0
https://www.golf.org.au/caloundra-golf-club/,Caloundra Golf Club (QLD),"Golf Course ID: 41305,  18 hole",41305,18
https://www.golf.org.au/mirboo-north-golf-club/,Mirboo North Golf Club (VIC),"Golf Course ID: 31903,  18 hole",31903,18
https://www.golf.org.au/stroud-golf-club-/,Stroud Golf Club (NSW),"Golf Course ID: 21114,  9 hole",21114,9
https://www.golf.org.au/stanthorpe-golf-club-/,Stanthorpe Golf Club,"Golf Course ID: 40516,  18 hole",40516,18
https://www.golf.org.au/stanley-golf-club-/,Stanley Golf Club (TAS),"Golf Course ID: 76454,  9 hole",76454,9
https://www.golf.org.au/stawell-golf-club-/,Stawell Golf Club (VIC),"Golf Course ID: 32028,  18 hole",32028,18
https://www.golf.org.au/kingston-gc/,Course Ready Coaching,"Golf Course ID: 30122,  18 hole",30122,18
https://www.golf.org.au/canowindra-golf-club-/,Canowindra Golf Club (NSW),"Golf Course ID: 20903,  9 hole",20903,9
https://www.golf.org.au/pacific-harbour-golf-and-country-club/,Pacific Harbour Golf and Country Club,"Golf Course ID: 41336,  18 hole",41336,18
https://www.golf.org.au/kilkivan-golf-club-/,Kilkivan Golf Club (QLD),"Golf Course ID: 41313,  9 hole",41313,9
https://www.golf.org.au/alice-springs-golf-club-nt/,Alice Springs Golf Club (NT),"Golf Course ID: 801,  18 hole",801,18
https://www.golf.org.au/gunabul-homestead/,Gunabul Homestead Golf and Country Club,0 hole,N/A,0
https://www.golf.org.au/toronto-golf-club/,Toronto Golf Club (NSW),"Golf Course ID: 21814,  18 hole",21814,18
https://www.golf.org.au/bigga-golf-club-/,Bigga Golf Club (NSW),"Golf Course ID: 20601,  9 hole",20601,9
https://www.golf.org.au/bombala-golf-club-/,Bombala Golf Club (NSW),"Golf Course ID: 20602,  18 hole",20602,18
https://www.golf.org.au/lancelin-golf-club-/,Lancelin Golf Club (WA),"Golf Course ID: 65308,  18 hole",65308,18
https://www.golf.org.au/lang-lang-golf-club-/,Lang Lang Golf Club (VIC),"Golf Course ID: 31704,  18 hole",31704,18
https://www.golf.org.au/lancefield-golf-club-/,Lancefield Golf Club (VIC),"Golf Course ID: 30807,  18 hole",30807,18
https://www.golf.org.au/ashbourne-private-golf-course/,Ashbourne Private Golf Course (SA),9 hole,N/A,9
https://www.golf.org.au/latrobe-golf-park-/,Latrobe Golf Park,0 hole,N/A,0
https://www.golf.org.au/latrobe-golf-club-/,Latrobe Golf Club (VIC),"Golf Course ID: 30122,  18 hole",30122,18
https://www.golf.org.au/medway-golf-club-/,Medway Golf Club (VIC),"Golf Course ID: 30124,  18 hole",30124,18
https://www.golf.org.au/werribee-park-golf-club-/,Werribee Park Golf Club (VIC),"Golf Course ID: 30139,  18 hole",30139,18
https://www.golf.org.au/yering-meadows-golf-club/,Yering Meadows Golf Club,"Golf Course ID: 30108,  18 hole",30108,18
https://www.golf.org.au/botany-golf-course/,Botany Golf Course (NSW),9 hole,N/A,9
https://www.golf.org.au/wundowie-golf-club-/,Wundowie Golf Club (WA),"Golf Course ID: 65203,  18 hole",65203,18
https://www.golf.org.au/whaleback-golf-course-/,Whaleback Golf Course (WA),"Golf Course ID: 61018,  0 hole",61018,0
https://www.golf.org.au/gungahlin-lakes-golf-club-/,Gungahlin Lakes Golf Club (ACT),"Golf Course ID: 20626,  18 hole",20626,18
https://www.golf.org.au/bonnie-doon-golf-club-/,Bonnie Doon Golf Club (NSW),"Golf Course ID: 20104,  18 hole",20104,18
https://www.golf.org.au/boulia-golf-club/,Boulia Golf Club (QLD),"Golf Course ID: 41001,  18 hole",41001,18
https://www.golf.org.au/bordertown-golf-club-/,Bordertown Golf Club (SA),"Golf Course ID: 51003,  18 hole",51003,18
https://www.golf.org.au/bowral-golf-club-/,Bowral Golf Club,"Golf Course ID: 21203,  18 hole",21203,18
https://www.golf.org.au/bowen-golf-club-/,Bowen Golf Club (QLD),"Golf Course ID: 40902,  18 hole",40902,18
https://www.golf.org.au/boddington-golf-&-country-club/,Boddington Golf & Country Club (WA),"Golf Course ID: 65801,  18 hole",65801,18
https://www.golf.org.au/yuna-golf-club-/,Yuna Golf Club (WA),"Golf Course ID: 66308,  18 hole",66308,18
https://www.golf.org.au/yenda-golf-club-/,Yenda Golf Club (NSW),"Golf Course ID: 22513,  18 hole",22513,18
https://www.golf.org.au/york-golf-club-/,York Golf Club (WA),"Golf Course ID: 65006,  18 hole",65006,18
https://www.golf.org.au/yeppoon-golf-club-/,Yeppoon Golf Club (QLD),"Golf Course ID: 40317,  18 hole",40317,18
https://www.golf.org.au/temora-golf-club-/,Temora Golf Club (NSW),"Golf Course ID: 22309,  18 hole",22309,18
https://www.golf.org.au/yowani-country-club/,Yowani Country Club (ACT),"Golf Course ID: 20625,  18 hole",20625,18
https://www.golf.org.au/craignish-golf-club/,Craignish Golf Club (QLD),"Golf Course ID: 41405,  18 hole",41405,18
https://www.golf.org.au/craigieburn-willmott-golf-club-vic/,Craigieburn Willmott Golf Club (VIC),"Golf Course ID: 30230,  18 hole",30230,18
https://www.golf.org.au/bardwell-valley-golf-club/,Bardwell Valley Golf Club,"Golf Course ID: 20302,  18 hole",20302,18
https://www.golf.org.au/richmond-golf-club-tas/,Richmond Golf Club - TAS,"Golf Course ID: 76241,  18 hole",76241,18
https://www.golf.org.au/golf-north-qld/,Golf North QLD,"Golf Course ID: 40705,  18 hole",40705,18
https://www.golf.org.au/brad-pitt-golf-coaching/,Brad Pitt Golf Coaching,"Golf Course ID: 31304,  18 hole",31304,18
https://www.golf.org.au/minnippi-public-golf-course/,Minnippi Public Golf Course,"Golf Course ID: 41423,  18 hole",41423,18
https://www.golf.org.au/freeway-public-golf-course/,Freeway Public Golf Course,"Golf Course ID: 32106,  18 hole",32106,18
https://www.golf.org.au/emerald-lakes-golf-club-dave/,Emerald Lakes Golf Club  (Dave Thomas),"Golf Course ID: 40705,  18 hole",40705,18
https://www.golf.org.au/boonooroo-golf-club/,Boonooroo Golf Club,"Golf Course ID: 41421,  9 hole",41421,9
https://www.golf.org.au/pine-rivers-golf-club-pga/,Pine Rivers Golf Club (PGA),"Golf Course ID: 41322,  13 hole",41322,13
https://www.golf.org.au/racv-healesville-country-club/,RACV Healesville Country Club (VIC),"Golf Course ID: 30812,  18 hole",30812,18
https://www.golf.org.au/berwick-montuna-driving-range/,Berwick Montuna Driving Range (VIC),0 hole,N/A,0
https://www.golf.org.au/murray-darling-golf-association/,Murray Darling Golf Association,0 hole,N/A,0
https://www.golf.org.au/tumut-golf-club-/,Tumut Golf Club (NSW),"Golf Course ID: 22310,  18 hole",22310,18
https://www.golf.org.au/mona-vale-golf-club-/,Mona Vale Golf Club (NSW),"Golf Course ID: 20112,  18 hole",20112,18
https://www.golf.org.au/berwick-montuna-golf-club-/,Berwick Montuna Golf Club (VIC),18 hole,N/A,18
https://www.golf.org.au/monto-golf-club-/,Monto Golf Club (QLD),"Golf Course ID: 41413,  9 hole",41413,9
https://www.golf.org.au/monash-country-club-/,Monash Country Club (NSW),"Golf Course ID: 20113,  18 hole",20113,18
https://www.golf.org.au/churchill-monash-golf-club-/,Churchill Monash Golf Club (VIC),9 hole,N/A,9
https://www.golf.org.au/the-tee-block/,The Tee Block (QLD),0 hole,N/A,0
https://www.golf.org.au/balingup-golf-club/,Balingup Golf Club (WA),"Golf Course ID: 65101,  9 hole",65101,9
https://www.golf.org.au/bannockburn-golf-club-/,Bannockburn Golf Club (VIC),"Golf Course ID: 31002,  18 hole",31002,18
https://www.golf.org.au/cootamundra-country-club/,Cootamundra Country Club,"Golf Course ID: 22304,  18 hole",22304,18
https://www.golf.org.au/cardiff-golf-driving-range/,Cardiff Golf Driving Range,0 hole,N/A,0
https://www.golf.org.au/carbrook-golf-club-/,Carbrook Golf Club (QLD),"Golf Course ID: 41103,  0 hole",41103,0
https://www.golf.org.au/shelly-beach-golf-club-/,Shelly Beach Golf Club,"Golf Course ID: 20807,  18 hole",20807,18
https://www.golf.org.au/barcaldine-golf-club-/,Barcaldine Golf Club (QLD),"Golf Course ID: 40402,  18 hole",40402,18
https://www.golf.org.au/barham-golf-club-/,Barham Golf Club (NSW),"Golf Course ID: 31502,  18 hole",31502,18
https://www.golf.org.au/bargara-golf-club-/,Bargara Golf Club (QLD),"Golf Course ID: 41401,  18 hole",41401,18
https://www.golf.org.au/barellan-golf-club-/,Barellan Golf Club (NSW),"Golf Course ID: 22203,  9 hole",22203,9
https://www.golf.org.au/smoky-bay-golf-club/,Smoky Bay Golf Club (SA),"Golf Course ID: 51219,  18 hole",51219,18
https://www.golf.org.au/ballina-driving-range-/,Ballina Driving Range (NSW),0 hole,N/A,0
https://www.golf.org.au/baradine-golf-club-/,Baradine Golf Club (NSW),"Golf Course ID: 22402,  9 hole",22402,9
https://www.golf.org.au/bankstown-golf-club-/,Bankstown Golf Club (NSW),"Golf Course ID: 20103,  18 hole",20103,18
https://www.golf.org.au/bagdad-community-golf-club-/,Bagdad Community Golf Club (TAS),9 hole,N/A,9
https://www.golf.org.au/bakers-hill-golf-club-wa/,Bakers Hill Golf Club (WA),"Golf Course ID: 64001,  9 hole",64001,9
https://www.golf.org.au/ballina-golf-club/,Ballina Golf Club (NSW),"Golf Course ID: 22001,  18 hole",22001,18
https://www.golf.org.au/balmoral-golf-club/,Balmoral Golf Club | Golf Australia,"Golf Course ID: 31801,  18 hole",31801,18
https://www.golf.org.au/warrawee-golf-resort-v/,Warrawee Golf Resort (VIC),0 hole,N/A,0
https://www.golf.org.au/bamawm-golf-club-/,Bamawm Golf Club (VIC),"Golf Course ID: 30502,  9 hole",30502,9
https://www.golf.org.au/badgingarra-golf-club/,Badgingarra Golf Club (WA),"Golf Course ID: 65301,  18 hole",65301,18
https://www.golf.org.au/bacchus-marsh-west-golf-club/,Bacchus Marsh West Golf Club (VIC),"Golf Course ID: 30403,  18 hole",30403,18
https://www.golf.org.au/bacchus-marsh-golf-club/,Bacchus Marsh Golf Club (VIC),"Golf Course ID: 30402,  18 hole",30402,18
https://www.golf.org.au/babinda-golf-club/,Babinda Golf Club,"Golf Course ID: 40602,  9 hole",40602,9
https://www.golf.org.au/rich-river-golf-club/,Rich River Golf Club (NSW),"Golf Course ID: 31112,  36 hole",31112,36
https://www.golf.org.au/ceduna-golf-club/,Ceduna Golf Club (SA),"Golf Course ID: 51202,  18 hole",51202,18
https://www.golf.org.au/bairnsdale-golf-club/,Bairnsdale Golf Club,"Golf Course ID: 30901,  18 hole",30901,18
https://www.golf.org.au/bright-country-golf-club/,Bright Country Golf Club (VIC),"Golf Course ID: 31407,  18 hole",31407,18
https://www.golf.org.au/tin-can-bay-country-club/,Tin Can Bay Country Club (QLD),"Golf Course ID: 41326,  18 hole",41326,18
https://www.golf.org.au/capital-golf-club/,Capital Golf Club (VIC),"Golf Course ID: 34001,  18 hole",34001,18
https://www.golf.org.au/the-national-golf-club/,The National Golf Club at Cape Schanck (VIC),"Golf Course ID: 30303,  72 hole",30303,72
https://www.golf.org.au/yass-golf-club/,Yass Golf Club,"Golf Course ID: 20624,  18 hole",20624,18
https://www.golf.org.au/young-golf-club-/,Young Golf Club (NSW),"Golf Course ID: 22312,  18 hole",22312,18
https://www.golf.org.au/brighton-golf-course/,Brighton Golf Course (VIC),"Golf Course ID: 30203,  18 hole",30203,18
https://www.golf.org.au/smithton-country-club-/,Smithton Country Club (TAS),"Golf Course ID: 76451,  9 hole",76451,9
https://www.golf.org.au/cape-wickham-golf-links/,Cape Wickham Golf Links (TAS),18 hole,N/A,18
https://www.golf.org.au/balaklava-golf-club/,Balaklava Golf Club (SA),"Golf Course ID: 50501,  18 hole",50501,18
https://www.golf.org.au/brighton-lakes-recreation-and-golf-club/,Brighton Lakes Recreation and Golf Club (NSW),"Golf Course ID: 20116,  18 hole",20116,18
https://www.golf.org.au/tocumwal-golf-club-/,Tocumwal Golf Club,"Golf Course ID: 31118,  36 hole",31118,36
https://www.golf.org.au/wangaratta-golf-club/,Wangaratta Golf Club (VIC),"Golf Course ID: 31421,  18 hole",31421,18
https://www.golf.org.au/fairbairn-golf-club/,Fairbairn Golf Club (ACT),"Golf Course ID: 20617,  18 hole",20617,18
https://www.golf.org.au/baandee-golf-club/,Baandee Golf Club (WA),"Golf Course ID: 65501,  18 hole",65501,18
https://www.golf.org.au/pacific-golf-club/,Pacific Golf Club (QLD),"Golf Course ID: 40112,  18 hole",40112,18
https://www.golf.org.au/club-catalina/,Club Catalina (NSW),"Golf Course ID: 21004,  27 hole",21004,27
https://www.golf.org.au/lakelands-golf-club/,Lakelands Golf Club (QLD),"Golf Course ID: 40724,  18 hole",40724,18
https://www.golf.org.au/central-southern-golf-association/,Central Southern Golf Association,0 hole,N/A,0
https://www.golf.org.au/kingscote-golf-club-inc/,Kingscote Golf Club Inc (SA),"Golf Course ID: 51107,  18 hole",51107,18
https://www.golf.org.au/pinnaroo-golf-club/,Pinnaroo Golf Club (SA),"Golf Course ID: 50610,  18 hole",50610,18
https://www.golf.org.au/callala-rsl-country-golf-club/,Callala RSL Country Golf Club,"Golf Course ID: 21204,  9 hole",21204,9
https://www.golf.org.au/the-royal-sydney-golf-club/,The Royal Sydney Golf Club (NSW),"Golf Course ID: 20127,  27 hole",20127,27
https://www.golf.org.au/echuca-back-9-golf-course/,Echuca Back 9 Golf Course,9 hole,N/A,9
https://www.golf.org.au/melbourne-golf-park/,Melbourne Golf Park,0 hole,N/A,0
https://www.golf.org.au/riverlakes-golf-course/,Riverlakes Golf Course (QLD),"Golf Course ID: 41110,  12 hole",41110,12
https://www.golf.org.au/hills-golf-club/,Hills Golf Club (QLD),18 hole,N/A,18
https://www.golf.org.au/brisbane-river-golf-club/,Brisbane River Golf Club (QLD),"Golf Course ID: 40804,  0 hole",40804,0
https://www.golf.org.au/x-golf-geelong/,X-Golf Geelong,0 hole,N/A,0
https://www.golf.org.au/big-swing-golf-melbourne/,Big Swing Golf Melbourne,0 hole,N/A,0
https://www.golf.org.au/burns-golf-club-belconnen/,Burns Golf Club Belconnen,"Golf Course ID: 20623,  18 hole",20623,18
https://www.golf.org.au/ratho-farm-golf/,Ratho Farm Golf,"Golf Course ID: 76203,  15 hole",76203,15
https://www.golf.org.au/scamander-river-golf-club/,Scamander River Golf Club (TAS),"Golf Course ID: 76365,  9 hole",76365,9
https://www.golf.org.au/ravenshoe-millstream-country-club/,Ravenshoe Millstream Country Club (QLD),"Golf Course ID: 40618,  18 hole",40618,18
https://www.golf.org.au/maclean-golf-club/,Maclean Golf Club,"Golf Course ID: 22009,  18 hole",22009,18
https://www.golf.org.au/metung-country-club/,Metung Country Club (VIC),"Golf Course ID: 30918,  18 hole",30918,18
https://www.golf.org.au/black-bull-golf-club/,Black Bull Golf Club (VIC),"Golf Course ID: 34159,  18 hole",34159,18
https://www.golf.org.au/marysville-country-golf-club-/,Marysville Country Golf Club (VIC),"Golf Course ID: 30808,  18 hole",30808,18
https://www.golf.org.au/katherine-golf-club/,Katherine Golf Club,"Golf Course ID: 807,  9 hole",807,9
https://www.golf.org.au/lane-c-golf-club/,Lane Cove Golf Club (NSW),"Golf Course ID: 20313,  9 hole",20313,9
https://www.golf.org.au/bay-views-golf-course/,Bay Views Golf Course (VIC),"Golf Course ID: 32126,  0 hole",32126,0
https://www.golf.org.au/royal-park-golf-course/,Royal Park Golf Course,"Golf Course ID: 30223,  0 hole",30223,0
https://www.golf.org.au/peninsula-kingswood-country-golf-club/,Peninsula Kingswood Country Golf Club,"Golf Course ID: 30128,  36 hole",30128,36
https://www.golf.org.au/wimmera-district/,Wimmera District,18 hole,N/A,18
https://www.golf.org.au/the-valley-golf/,The Valley Golf,"Golf Course ID: 31610,  18 hole",31610,18
https://www.golf.org.au/clermont/,Clermont Sports Club,"Golf Course ID: 40203,  9 hole",40203,9
https://www.golf.org.au/cabarlah-golf-course/,Cabarlah Golf Course (QLD),"Golf Course ID: 40502,  18 hole",40502,18
https://www.golf.org.au/golf-queensland/,Golf Queensland,0 hole,N/A,0
https://www.golf.org.au/golf-in-the-city/,Golf in the City,0 hole,N/A,0
https://www.golf.org.au/big-swing-golf-penrith/,Big Swing Golf Penrith (NSW),0 hole,N/A,0
https://www.golf.org.au/big-swing-golf-kew-vic/,Big Swing Golf Kew (VIC),0 hole,N/A,0
https://www.golf.org.au/big-swing-golf-preston/,Big Swing Golf Preston (VIC),0 hole,N/A,0
https://www.golf.org.au/cumberland-country-golf-club-nsw/,Cumberland Country Golf Club (NSW),18 hole,N/A,18
https://www.golf.org.au/meadowbrook-golf-club/,Meadowbrook Golf Club (QLD),"Golf Course ID: 41109,  27 hole",41109,27
https://www.golf.org.au/spring-park-golf-course/,Spring Park Golf Course (VIC),"Golf Course ID: 32249,  9 hole",32249,9
https://www.golf.org.au/marsden-golf-driving-range/,Marsden Golf Driving Range (QLD),0 hole,N/A,0
https://www.golf.org.au/big-swing-golf-traralgon-vic/,Big Swing Golf Traralgon (VIC),0 hole,N/A,0
https://www.golf.org.au/mount-martha-public-course/,Mount Martha Public Golf Course (VIC),"Golf Course ID: 30215,  0 hole",30215,0
https://www.golf.org.au/edithvale-public-golf-course/,Edithvale Public Golf Course,0 hole,N/A,0
https://www.golf.org.au/edithvale-public-golf-course-vic/,Edithvale Public Golf Course (VIC),9 hole,N/A,9
https://www.golf.org.au/sanctuary-cove-golf-the-palms/,Sanctuary Cove Golf - The Palms (QLD),"Golf Course ID: 40715,  18 hole",40715,18
https://www.golf.org.au/sanctuary-cove-golf-the-pines/,Sanctuary Cove Golf - The Pines (QLD),"Golf Course ID: 40716,  18 hole",40716,18
https://www.golf.org.au/links-hope-island-golf-club/,Links Hope Island Golf Club,"Golf Course ID: 40710,  18 hole",40710,18
https://www.golf.org.au/nelson-bay-golf-club/,Nelson Bay Golf Club,"Golf Course ID: 21808,  27 hole",21808,27
https://www.golf.org.au/maryborough-golf-club-qld/,Maryborough Golf Club (QLD),"Golf Course ID: 41412,  9 hole",41412,9
https://www.golf.org.au/malvern-valley-public-golf-course/,Malvern Valley Public Golf Club  (VIC),"Golf Course ID: 30207,  18 hole",30207,18
https://www.golf.org.au/lorne-golf-club/,Lorne Golf Club (VIC),"Golf Course ID: 31012,  9 hole",31012,9
https://www.golf.org.au/australian-golf-centre/,Sandy Golf Links (VIC),18 hole,N/A,18
https://www.golf.org.au/avondale-golf-club/,Avondale Golf Club (NSW),"Golf Course ID: 20102,  18 hole",20102,18
https://www.golf.org.au/ayr-golf-club/,Ayr Golf Club (QLD),"Golf Course ID: 40901,  36 hole",40901,36
https://www.golf.org.au/axedale-golf-club/,Axedale Golf Club (VIC),"Golf Course ID: 30501,  18 hole",30501,18
https://www.golf.org.au/avoca-golf-club/,Avoca Golf Club (VIC),"Golf Course ID: 30401,  18 hole",30401,18
https://www.golf.org.au/avenel-maze/,Avenel Maze (VIC),9 hole,N/A,9
https://www.golf.org.au/avenel-golf-club/,Avenel Golf Club (VIC),"Golf Course ID: 30802,  18 hole",30802,18
https://www.golf.org.au/avalon-golf-course/,Avalon Golf Course (NSW),"Golf Course ID: 20332,  9 hole",20332,9
https://www.golf.org.au/australian-pitch-and-putt/,Australian Pitch and Putt (VIC),0 hole,N/A,0
https://www.golf.org.au/aussiewood-golf-complex/,Aussiewood Golf Complex (QLD),9 hole,N/A,9
https://www.golf.org.au/augusta-golf-club/,Augusta Golf Club (WA),"Golf Course ID: 66801,  18 hole",66801,18
https://www.golf.org.au/augathella-golf-club/,Augathella Golf Club (QLD),"Golf Course ID: 41201,  18 hole",41201,18
https://www.golf.org.au/atherton-golf-club/,Atherton Golf Club (QLD),"Golf Course ID: 40601,  36 hole",40601,36
https://www.golf.org.au/astro-mini-golf-plus/,Astro Mini Golf Plus (NSW),18 hole,N/A,18
https://www.golf.org.au/copperclub-the-dunes-port-hughes/,"Copperclub, The Dunes Port Hughes","Golf Course ID: 51316,  0 hole",51316,0
https://www.golf.org.au/altone-park-golf-club/,Altone Park Golf Club (WA),"Golf Course ID: 69102,  0 hole",69102,0
https://www.golf.org.au/amaze-miniature-park/,Amaze Miniature Park (WA),0 hole,N/A,0
https://www.golf.org.au/arundel-hills-country-club/,Arundel Hills Country Club (QLD),"Golf Course ID: 40701,  36 hole",40701,36
https://www.golf.org.au/ashford-golf-club/,Ashford Golf Club (NSW),"Golf Course ID: 21701,  18 hole",21701,18
https://www.golf.org.au/act-disc-golf-course/,ACT Disc Golf Course (ACT),0 hole,N/A,0
https://www.golf.org.au/adelaide-city-centre/,Adelaide City Centre (SA),0 hole,N/A,0
https://www.golf.org.au/adelaide-oval/,Adelaide Oval (SA),0 hole,N/A,0
https://www.golf.org.au/alpha-golf-club/,Alpha Golf Club (QLD),"Golf Course ID: 40401,  18 hole",40401,18
https://www.golf.org.au/emerald-lakes-gc/,Emerald Lakes Golf Club (Paul Williamson),18 hole,N/A,18
https://www.golf.org.au/oxley-golf-club/,Oxley Golf Club,"Golf Course ID: 40111,  18 hole",40111,18
https://www.golf.org.au/new-south-wales-golf-club/,New South Wales Golf Club,"Golf Course ID: 20117,  18 hole",20117,18
https://www.golf.org.au/emerald-lakes-golf-club/,Emerald Lakes Golf Club  (QLD),"Golf Course ID: 40705,  18 hole",40705,18
https://www.golf.org.au/snake-valley-golf-club/,Snake Valley Golf Club (VIC),"Golf Course ID: 30418,  18 hole",30418,18
https://www.golf.org.au/ocean-grove-golf-club/,Ocean Grove Golf Club,"Golf Course ID: 31013,  12 hole",31013,12
https://www.golf.org.au/barwon-heads-golf-club/,Barwon Heads Golf Club (VIC),"Golf Course ID: 31004,  18 hole",31004,18
https://www.golf.org.au/aston-hills-golf-club-at-mount-barker/,Aston Hills Golf Club at Mount Barker (SA),"Golf Course ID: 51108,  18 hole",51108,18
https://www.golf.org.au/devonport-country-club/,Devonport Country Club,"Golf Course ID: 76410,  18 hole",76410,18
https://www.golf.org.au/inglewood-golf-club/,Inglewood Golf Club,"Golf Course ID: 30514,  18 hole",30514,18
https://www.golf.org.au/the-dunes-golf-links/,The Dunes Golf Links (VIC),"Golf Course ID: 31613,  27 hole",31613,27
https://www.golf.org.au/st-andrews-beach-golf-club-vic/,St Andrews Beach Golf Club (VIC),"Golf Course ID: 31620,  18 hole",31620,18
https://www.golf.org.au/lake-view-golf-club/,Lake View Golf Club (WA),"Golf Course ID: 65806,  18 hole",65806,18
https://www.golf.org.au/bathurst-golf-club-nsw/,Bathurst Golf Club (NSW),"Golf Course ID: 20901,  18 hole",20901,18
https://www.golf.org.au/playford-lakes-golf-club-(sa)/,Playford Lakes Golf Club (SA),"Golf Course ID: 50307,  18 hole",50307,18
https://www.golf.org.au/kilcoy-golf-club/,Kilcoy Golf Club (QLD),"Golf Course ID: 41312,  9 hole",41312,9
https://www.golf.org.au/birdy-putt-putt/,Birdy Putt Putt (VIC),0 hole,N/A,0
https://www.golf.org.au/growling-frog-golf-club/,Growling Frog Golf Club (VIC),"Golf Course ID: 30233,  0 hole",30233,0
https://www.golf.org.au/sefton-golf-club/,Sefton Golf Club,"Golf Course ID: 20330,  18 hole",20330,18
https://www.golf.org.au/eastern-sward-golf-club/,Eastern Sward Golf Club (VIC),"Golf Course ID: 30301,  9 hole",30301,9
https://www.golf.org.au/lane-cove-golf-club/,Lane Cove Golf Club,"Golf Course ID: 20313,  9 hole",20313,9
